season,match_name,h_odd,d_odd,a_odd,home_team,away_team,home_score,away_score,winner
2020,Liverpool vs Wolves,1.02,1.04,1.06,Liverpool,Wolves,4,0,HOME_TEAM
2020,Tottenham vs Arsenal,1.02,1.04,1.03,Tottenham,Arsenal,2,0,HOME_TEAM
2020,Sheffield Utd vs Leicester,1.04,1.04,1.02,Sheffield Utd,Leicester,1,2,AWAY_TEAM
2020,West Brom vs Crystal Palace,1.03,1.03,1.02,West Brom,Crystal Palace,1,5,AWAY_TEAM
2020,Chelsea vs Leeds,1.01,1.05,1.06,Chelsea,Leeds,3,1,HOME_TEAM
2020,West Ham vs Manchester Utd,1.03,1.04,1.02,West Ham,Manchester Utd,1,3,AWAY_TEAM
2020,Manchester City vs Fulham,1.01,1.11,1.22,Manchester City,Fulham,2,0,HOME_TEAM
2020,Burnley vs Everton,1.04,1.04,1.02,Burnley,Everton,1,1,DRAW
2020,West Ham vs Aston Villa,1.02,1.04,1.03,West Ham,Aston Villa,2,1,HOME_TEAM
2020,Leicester vs Fulham,1.02,1.04,1.06,Leicester,Fulham,1,2,AWAY_TEAM
2020,Arsenal vs Wolves,1.02,1.03,1.04,Arsenal,Wolves,1,2,AWAY_TEAM
2020,Chelsea vs Tottenham,1.02,1.04,1.04,Chelsea,Tottenham,0,0,DRAW
2020,Southampton vs Manchester Utd,1.04,1.04,1.02,Southampton,Manchester Utd,2,3,AWAY_TEAM
2020,West Brom vs Sheffield Utd,1.03,1.03,1.03,West Brom,Sheffield Utd,1,0,HOME_TEAM
2020,Everton vs Leeds,1.02,1.04,1.03,Everton,Leeds,0,1,AWAY_TEAM
2020,Manchester City vs Burnley,1.01,1.1,1.22,Manchester City,Burnley,5,0,HOME_TEAM
2020,Brighton vs Liverpool,1.05,1.04,1.02,Brighton,Liverpool,1,1,DRAW
2020,Crystal Palace vs Newcastle,1.02,1.03,1.04,Crystal Palace,Newcastle,0,2,AWAY_TEAM
2020,Wolves vs Southampton,1.02,1.03,1.03,Wolves,Southampton,1,1,DRAW
2020,Burnley vs Crystal Palace,1.03,1.03,1.03,Burnley,Crystal Palace,1,0,HOME_TEAM
2020,Liverpool vs Leicester,1.02,1.04,1.04,Liverpool,Leicester,3,0,HOME_TEAM
2020,Leeds vs Arsenal,1.04,1.04,1.02,Leeds,Arsenal,0,0,DRAW
2020,Sheffield Utd vs West Ham,1.03,1.03,1.02,Sheffield Utd,West Ham,0,1,AWAY_TEAM
2020,Fulham vs Everton,1.04,1.04,1.02,Fulham,Everton,2,3,AWAY_TEAM
2020,Manchester Utd vs West Brom,1.01,1.06,1.09,Manchester Utd,West Brom,1,0,HOME_TEAM
2020,Tottenham vs Manchester City,1.04,1.04,1.02,Tottenham,Manchester City,2,0,HOME_TEAM
2020,Aston Villa vs Brighton,1.02,1.04,1.03,Aston Villa,Brighton,1,2,AWAY_TEAM
2020,Newcastle vs Chelsea,1.07,1.05,1.01,Newcastle,Chelsea,0,2,AWAY_TEAM
2020,Arsenal vs Aston Villa,1.02,1.04,1.05,Arsenal,Aston Villa,0,3,AWAY_TEAM
2020,Manchester City vs Liverpool,1.02,1.04,1.04,Manchester City,Liverpool,1,1,DRAW
2020,Leicester vs Wolves,1.02,1.03,1.03,Leicester,Wolves,1,0,HOME_TEAM
2020,West Brom vs Tottenham,1.06,1.05,1.01,West Brom,Tottenham,0,1,AWAY_TEAM
2020,West Ham vs Fulham,1.02,1.04,1.04,West Ham,Fulham,1,0,HOME_TEAM
2020,Chelsea vs Sheffield Utd,1.01,1.05,1.09,Chelsea,Sheffield Utd,4,1,HOME_TEAM
2020,Crystal Palace vs Leeds,1.03,1.03,1.02,Crystal Palace,Leeds,4,1,HOME_TEAM
2020,Everton vs Manchester Utd,1.03,1.04,1.02,Everton,Manchester Utd,1,3,AWAY_TEAM
2020,Southampton vs Newcastle,1.02,1.03,1.04,Southampton,Newcastle,2,0,HOME_TEAM
2020,Brighton vs Burnley,1.02,1.03,1.04,Brighton,Burnley,0,0,DRAW
2020,Leeds vs Leicester,1.02,1.04,1.03,Leeds,Leicester,1,4,AWAY_TEAM
2020,Fulham vs West Brom,1.02,1.03,1.03,Fulham,West Brom,2,0,HOME_TEAM
2020,Tottenham vs Brighton,1.02,1.04,1.06,Tottenham,Brighton,2,1,HOME_TEAM
2020,Manchester Utd vs Arsenal,1.02,1.04,1.04,Manchester Utd,Arsenal,0,1,AWAY_TEAM
2020,Newcastle vs Everton,1.03,1.03,1.02,Newcastle,Everton,2,1,HOME_TEAM
2020,Aston Villa vs Southampton,1.03,1.04,1.03,Aston Villa,Southampton,3,4,AWAY_TEAM
2020,Liverpool vs West Ham,1.01,1.05,1.07,Liverpool,West Ham,2,1,HOME_TEAM
2020,Burnley vs Chelsea,1.06,1.04,1.02,Burnley,Chelsea,0,3,AWAY_TEAM
2020,Sheffield Utd vs Manchester City,1.1,1.06,1.01,Sheffield Utd,Manchester City,0,1,AWAY_TEAM
2020,Wolves vs Crystal Palace,1.02,1.03,1.04,Wolves,Crystal Palace,2,0,HOME_TEAM
2020,Burnley vs Tottenham,1.06,1.04,1.02,Burnley,Tottenham,0,1,AWAY_TEAM
2020,Brighton vs West Brom,1.02,1.04,1.05,Brighton,West Brom,1,1,DRAW
2020,Arsenal vs Leicester,1.02,1.04,1.04,Arsenal,Leicester,0,1,AWAY_TEAM
2020,Wolves vs Newcastle,1.02,1.03,1.05,Wolves,Newcastle,1,1,DRAW
2020,Southampton vs Everton,1.03,1.04,1.02,Southampton,Everton,2,0,HOME_TEAM
2020,Liverpool vs Sheffield Utd,1.01,1.07,1.13,Liverpool,Sheffield Utd,2,1,HOME_TEAM
2020,Manchester Utd vs Chelsea,1.03,1.04,1.03,Manchester Utd,Chelsea,0,0,DRAW
2020,Fulham vs Crystal Palace,1.03,1.03,1.03,Fulham,Crystal Palace,1,2,AWAY_TEAM
2020,West Ham vs Manchester City,1.07,1.05,1.01,West Ham,Manchester City,1,1,DRAW
2020,Aston Villa vs Leeds,1.02,1.04,1.04,Aston Villa,Leeds,0,3,AWAY_TEAM
2020,Leeds vs Wolves,1.02,1.03,1.03,Leeds,Wolves,0,1,AWAY_TEAM
2020,West Brom vs Burnley,1.03,1.03,1.03,West Brom,Burnley,0,0,DRAW
2020,Leicester vs Aston Villa,1.02,1.04,1.03,Leicester,Aston Villa,0,1,AWAY_TEAM
2020,Tottenham vs West Ham,1.02,1.04,1.05,Tottenham,West Ham,3,3,DRAW
2020,Crystal Palace vs Brighton,1.03,1.03,1.02,Crystal Palace,Brighton,1,1,DRAW
2020,Sheffield Utd vs Fulham,1.02,1.03,1.04,Sheffield Utd,Fulham,1,1,DRAW
2020,Newcastle vs Manchester Utd,1.05,1.04,1.02,Newcastle,Manchester Utd,1,4,AWAY_TEAM
2020,Manchester City vs Arsenal,1.02,1.05,1.06,Manchester City,Arsenal,1,0,HOME_TEAM
2020,Chelsea vs Southampton,1.02,1.05,1.05,Chelsea,Southampton,3,3,DRAW
2020,Everton vs Liverpool,1.04,1.04,1.02,Everton,Liverpool,2,2,DRAW
2020,Aston Villa vs Liverpool,1.07,1.05,1.01,Aston Villa,Liverpool,7,2,HOME_TEAM
2020,Manchester Utd vs Tottenham,1.02,1.04,1.04,Manchester Utd,Tottenham,1,6,AWAY_TEAM
2020,Arsenal vs Sheffield Utd,1.01,1.04,1.07,Arsenal,Sheffield Utd,2,1,HOME_TEAM
2020,Wolves vs Fulham,1.02,1.04,1.05,Wolves,Fulham,1,0,HOME_TEAM
2020,Leicester vs West Ham,1.02,1.04,1.04,Leicester,West Ham,0,3,AWAY_TEAM
2020,Southampton vs West Brom,1.02,1.04,1.04,Southampton,West Brom,2,0,HOME_TEAM
2020,Newcastle vs Burnley,1.02,1.03,1.03,Newcastle,Burnley,3,1,HOME_TEAM
2020,Leeds vs Manchester City,1.09,1.07,1.01,Leeds,Manchester City,1,1,DRAW
2020,Everton vs Brighton,1.02,1.04,1.05,Everton,Brighton,4,2,HOME_TEAM
2020,Chelsea vs Crystal Palace,1.02,1.04,1.07,Chelsea,Crystal Palace,4,0,HOME_TEAM
2020,Liverpool vs Arsenal,1.01,1.05,1.06,Liverpool,Arsenal,3,1,HOME_TEAM
2020,Fulham vs Aston Villa,1.03,1.03,1.02,Fulham,Aston Villa,0,3,AWAY_TEAM
2020,West Ham vs Wolves,1.03,1.03,1.02,West Ham,Wolves,4,0,HOME_TEAM
2020,Manchester City vs Leicester,1.01,1.06,1.09,Manchester City,Leicester,2,5,AWAY_TEAM
2020,Tottenham vs Newcastle,1.01,1.05,1.08,Tottenham,Newcastle,1,1,DRAW
2020,Sheffield Utd vs Leeds,1.03,1.03,1.02,Sheffield Utd,Leeds,0,1,AWAY_TEAM
2020,Burnley vs Southampton,1.03,1.03,1.02,Burnley,Southampton,0,1,AWAY_TEAM
2020,West Brom vs Chelsea,1.07,1.05,1.01,West Brom,Chelsea,3,3,DRAW
2020,Crystal Palace vs Everton,1.04,1.03,1.02,Crystal Palace,Everton,1,2,AWAY_TEAM
2020,Brighton vs Manchester Utd,1.05,1.04,1.02,Brighton,Manchester Utd,2,3,AWAY_TEAM
2020,Wolves vs Manchester City,1.07,1.05,1.01,Wolves,Manchester City,1,3,AWAY_TEAM
2020,Aston Villa vs Sheffield Utd,1.02,1.03,1.03,Aston Villa,Sheffield Utd,1,0,HOME_TEAM
2020,Leicester vs Burnley,1.02,1.04,1.06,Leicester,Burnley,4,2,HOME_TEAM
2020,Chelsea vs Liverpool,1.03,1.04,1.02,Chelsea,Liverpool,0,2,AWAY_TEAM
2020,Newcastle vs Brighton,1.03,1.03,1.03,Newcastle,Brighton,0,3,AWAY_TEAM
2020,Southampton vs Tottenham,1.03,1.03,1.02,Southampton,Tottenham,2,5,AWAY_TEAM
2020,Arsenal vs West Ham,1.02,1.04,1.07,Arsenal,West Ham,2,1,HOME_TEAM
2020,Manchester Utd vs Crystal Palace,1.01,1.05,1.09,Manchester Utd,Crystal Palace,1,3,AWAY_TEAM
2020,Leeds vs Fulham,1.02,1.04,1.05,Leeds,Fulham,4,3,HOME_TEAM
2020,Everton vs West Brom,1.02,1.04,1.06,Everton,West Brom,5,2,HOME_TEAM
2020,Brighton vs Chelsea,1.06,1.04,1.02,Brighton,Chelsea,1,3,AWAY_TEAM
2020,Sheffield Utd vs Wolves,1.03,1.03,1.03,Sheffield Utd,Wolves,0,2,AWAY_TEAM
2020,Tottenham vs Everton,1.02,1.03,1.04,Tottenham,Everton,0,1,AWAY_TEAM
2020,West Brom vs Leicester,1.03,1.03,1.02,West Brom,Leicester,0,3,AWAY_TEAM
2020,West Ham vs Newcastle,1.02,1.04,1.04,West Ham,Newcastle,0,2,AWAY_TEAM
2020,Liverpool vs Leeds,1.01,1.06,1.11,Liverpool,Leeds,4,3,HOME_TEAM
2020,Crystal Palace vs Southampton,1.03,1.03,1.02,Crystal Palace,Southampton,1,0,HOME_TEAM
2020,Fulham vs Arsenal,1.05,1.04,1.02,Fulham,Arsenal,0,3,AWAY_TEAM
2021,Arsenal vs Everton,1.01,1.06,1.09,Arsenal,Everton,5,1,HOME_TEAM
2021,Brentford vs Leeds,1.02,1.04,1.03,Brentford,Leeds,1,2,AWAY_TEAM
2021,Brighton vs West Ham,1.03,1.03,1.03,Brighton,West Ham,3,1,HOME_TEAM
2021,Burnley vs Newcastle,1.02,1.03,1.03,Burnley,Newcastle,1,2,AWAY_TEAM
2021,Chelsea vs Watford,1.01,1.07,1.15,Chelsea,Watford,2,1,HOME_TEAM
2021,Crystal Palace vs Manchester Utd,1.03,1.03,1.02,Crystal Palace,Manchester Utd,1,0,HOME_TEAM
2021,Leicester vs Southampton,1.02,1.04,1.05,Leicester,Southampton,4,1,HOME_TEAM
2021,Liverpool vs Wolves,1.01,1.09,1.2,Liverpool,Wolves,3,1,HOME_TEAM
2021,Manchester City vs Aston Villa,1.01,1.08,1.16,Manchester City,Aston Villa,3,2,HOME_TEAM
2021,Norwich vs Tottenham,1.1,1.06,1.01,Norwich,Tottenham,0,5,AWAY_TEAM
2021,Aston Villa vs Burnley,1.02,1.03,1.04,Aston Villa,Burnley,1,1,DRAW
2021,Chelsea vs Leicester,1.01,1.05,1.08,Chelsea,Leicester,1,1,DRAW
2021,Everton vs Crystal Palace,1.02,1.04,1.05,Everton,Crystal Palace,3,2,HOME_TEAM
2021,Southampton vs Liverpool,1.07,1.05,1.01,Southampton,Liverpool,1,2,AWAY_TEAM
2021,Newcastle vs Arsenal,1.04,1.04,1.02,Newcastle,Arsenal,2,0,HOME_TEAM
2021,Everton vs Brentford,1.02,1.04,1.04,Everton,Brentford,2,3,AWAY_TEAM
2021,Aston Villa vs Crystal Palace,1.02,1.04,1.05,Aston Villa,Crystal Palace,1,1,DRAW
2021,Leeds vs Brighton,1.03,1.03,1.03,Leeds,Brighton,1,1,DRAW
2021,Watford vs Leicester,1.05,1.04,1.02,Watford,Leicester,1,5,AWAY_TEAM
2021,West Ham vs Manchester City,1.08,1.05,1.01,West Ham,Manchester City,2,2,DRAW
2021,Wolves vs Norwich,1.02,1.04,1.06,Wolves,Norwich,1,1,DRAW
2021,Tottenham vs Burnley,1.01,1.06,1.1,Tottenham,Burnley,1,0,HOME_TEAM
2021,Tottenham vs Arsenal,1.02,1.03,1.03,Tottenham,Arsenal,3,0,HOME_TEAM
2021,Wolves vs Manchester City,1.12,1.06,1.01,Wolves,Manchester City,1,5,AWAY_TEAM
2021,Leicester vs Norwich,1.01,1.06,1.09,Leicester,Norwich,3,0,HOME_TEAM
2021,Watford vs Everton,1.06,1.04,1.02,Watford,Everton,0,0,DRAW
2021,Leeds vs Chelsea,1.05,1.04,1.02,Leeds,Chelsea,0,3,AWAY_TEAM
2021,Aston Villa vs Liverpool,1.06,1.05,1.01,Aston Villa,Liverpool,1,2,AWAY_TEAM
2021,Manchester City vs Newcastle,1.01,1.08,1.17,Manchester City,Newcastle,5,0,HOME_TEAM
2021,Arsenal vs Leeds,1.02,1.05,1.06,Arsenal,Leeds,2,1,HOME_TEAM
2021,Leicester vs Everton,1.03,1.03,1.03,Leicester,Everton,1,2,AWAY_TEAM
2021,Norwich vs West Ham,1.05,1.04,1.02,Norwich,West Ham,0,4,AWAY_TEAM
2021,Liverpool vs Tottenham,1.01,1.05,1.07,Liverpool,Tottenham,1,1,DRAW
2021,Brighton vs Manchester Utd,1.03,1.03,1.02,Brighton,Manchester Utd,4,0,HOME_TEAM
2021,Brentford vs Southampton,1.02,1.04,1.04,Brentford,Southampton,3,0,HOME_TEAM
2021,Burnley vs Aston Villa,1.03,1.03,1.02,Burnley,Aston Villa,1,3,AWAY_TEAM
2021,Chelsea vs Wolves,1.01,1.05,1.09,Chelsea,Wolves,2,2,DRAW
2021,Crystal Palace vs Watford,1.02,1.04,1.05,Crystal Palace,Watford,1,0,HOME_TEAM
2021,Manchester Utd vs Brentford,1.02,1.04,1.05,Manchester Utd,Brentford,3,0,HOME_TEAM
2021,West Ham vs Arsenal,1.04,1.04,1.02,West Ham,Arsenal,1,2,AWAY_TEAM
2021,Everton vs Chelsea,1.05,1.04,1.02,Everton,Chelsea,1,0,HOME_TEAM
2021,Tottenham vs Leicester,1.01,1.05,1.09,Tottenham,Leicester,3,1,HOME_TEAM
2021,Leeds vs Manchester City,1.1,1.06,1.01,Leeds,Manchester City,0,4,AWAY_TEAM
2021,Aston Villa vs Norwich,1.01,1.05,1.08,Aston Villa,Norwich,2,0,HOME_TEAM
2021,Southampton vs Crystal Palace,1.02,1.03,1.03,Southampton,Crystal Palace,1,2,AWAY_TEAM
2021,Watford vs Burnley,1.03,1.03,1.03,Watford,Burnley,1,2,AWAY_TEAM
2021,Wolves vs Brighton,1.03,1.03,1.03,Wolves,Brighton,0,3,AWAY_TEAM
2021,Newcastle vs Liverpool,1.07,1.04,1.02,Newcastle,Liverpool,0,1,AWAY_TEAM
2021,Manchester Utd vs Chelsea,1.04,1.04,1.02,Manchester Utd,Chelsea,1,1,DRAW
2021,Crystal Palace vs Leeds,1.02,1.03,1.03,Crystal Palace,Leeds,0,0,DRAW
2021,Liverpool vs Everton,1.01,1.07,1.15,Liverpool,Everton,2,0,HOME_TEAM
2021,Brighton vs Southampton,1.02,1.03,1.04,Brighton,Southampton,2,2,DRAW
2021,Burnley vs Wolves,1.03,1.03,1.03,Burnley,Wolves,1,0,HOME_TEAM
2021,Chelsea vs West Ham,1.01,1.05,1.08,Chelsea,West Ham,1,0,HOME_TEAM
2021,Brentford vs Tottenham,1.05,1.04,1.02,Brentford,Tottenham,0,0,DRAW
2021,Leicester vs Aston Villa,1.03,1.03,1.02,Leicester,Aston Villa,0,0,DRAW
2021,Manchester City vs Watford,1.01,1.1,1.26,Manchester City,Watford,5,1,HOME_TEAM
2021,Norwich vs Newcastle,1.03,1.03,1.02,Norwich,Newcastle,0,3,AWAY_TEAM
2021,Arsenal vs Manchester Utd,1.02,1.04,1.04,Arsenal,Manchester Utd,3,1,HOME_TEAM
2021,Burnley vs Southampton,1.03,1.03,1.03,Burnley,Southampton,2,0,HOME_TEAM
2021,Manchester City vs Brighton,1.01,1.06,1.14,Manchester City,Brighton,3,0,HOME_TEAM
2021,Chelsea vs Arsenal,1.02,1.03,1.04,Chelsea,Arsenal,2,4,AWAY_TEAM
2021,Everton vs Leicester,1.03,1.03,1.03,Everton,Leicester,1,1,DRAW
2021,Newcastle vs Crystal Palace,1.02,1.03,1.03,Newcastle,Crystal Palace,1,0,HOME_TEAM
2021,Liverpool vs Manchester Utd,1.01,1.06,1.09,Liverpool,Manchester Utd,4,0,HOME_TEAM
2021,Newcastle vs Leicester,1.02,1.04,1.04,Newcastle,Leicester,2,1,HOME_TEAM
2021,West Ham vs Burnley,1.02,1.04,1.05,West Ham,Burnley,1,1,DRAW
2021,Manchester Utd vs Norwich,1.01,1.06,1.1,Manchester Utd,Norwich,3,2,HOME_TEAM
2021,Southampton vs Arsenal,1.04,1.04,1.02,Southampton,Arsenal,1,0,HOME_TEAM
2021,Watford vs Brentford,1.03,1.03,1.02,Watford,Brentford,1,2,AWAY_TEAM
2021,Tottenham vs Brighton,1.02,1.04,1.06,Tottenham,Brighton,0,1,AWAY_TEAM
2021,Manchester City vs Liverpool,1.02,1.04,1.04,Manchester City,Liverpool,2,2,DRAW
2021,Brentford vs West Ham,1.03,1.03,1.03,Brentford,West Ham,2,0,HOME_TEAM
2021,Leicester vs Crystal Palace,1.02,1.03,1.03,Leicester,Crystal Palace,2,1,HOME_TEAM
2021,Norwich vs Burnley,1.03,1.03,1.02,Norwich,Burnley,2,0,HOME_TEAM
2021,Aston Villa vs Tottenham,1.03,1.03,1.02,Aston Villa,Tottenham,0,4,AWAY_TEAM
2021,Arsenal vs Brighton,1.02,1.04,1.06,Arsenal,Brighton,1,2,AWAY_TEAM
2021,Southampton vs Chelsea,1.04,1.04,1.02,Southampton,Chelsea,0,6,AWAY_TEAM
2021,Watford vs Leeds,1.03,1.03,1.03,Watford,Leeds,0,3,AWAY_TEAM
2021,Everton vs Manchester Utd,1.04,1.04,1.02,Everton,Manchester Utd,1,0,HOME_TEAM
2021,Newcastle vs Wolves,1.02,1.03,1.04,Newcastle,Wolves,1,0,HOME_TEAM
2021,Burnley vs Everton,1.03,1.03,1.03,Burnley,Everton,3,2,HOME_TEAM
2021,Crystal Palace vs Arsenal,1.04,1.03,1.02,Crystal Palace,Arsenal,3,0,HOME_TEAM
2021,Tottenham vs Newcastle,1.02,1.04,1.06,Tottenham,Newcastle,5,1,HOME_TEAM
2021,West Ham vs Everton,1.02,1.04,1.05,West Ham,Everton,2,1,HOME_TEAM
2021,Manchester Utd vs Leicester,1.02,1.04,1.06,Manchester Utd,Leicester,1,1,DRAW
2021,Brighton vs Norwich,1.01,1.04,1.07,Brighton,Norwich,0,0,DRAW
2021,Burnley vs Manchester City,1.17,1.07,1.01,Burnley,Manchester City,0,2,AWAY_TEAM
2021,Chelsea vs Brentford,1.01,1.05,1.09,Chelsea,Brentford,1,4,AWAY_TEAM
2021,Leeds vs Southampton,1.02,1.04,1.03,Leeds,Southampton,1,1,DRAW
2021,Wolves vs Aston Villa,1.03,1.03,1.03,Wolves,Aston Villa,2,1,HOME_TEAM
2021,Liverpool vs Watford,1.01,1.09,1.18,Liverpool,Watford,2,0,HOME_TEAM
2021,Tottenham vs West Ham,1.02,1.04,1.05,Tottenham,West Ham,3,1,HOME_TEAM
2021,Leicester vs Brentford,1.02,1.03,1.04,Leicester,Brentford,2,1,HOME_TEAM
2021,Aston Villa vs Arsenal,1.03,1.03,1.02,Aston Villa,Arsenal,0,1,AWAY_TEAM
2021,Wolves vs Leeds,1.02,1.03,1.03,Wolves,Leeds,2,3,AWAY_TEAM
2021,Everton vs Newcastle,1.02,1.03,1.03,Everton,Newcastle,1,0,HOME_TEAM
2021,Arsenal vs Liverpool,1.04,1.04,1.02,Arsenal,Liverpool,0,2,AWAY_TEAM
2021,Brighton vs Tottenham,1.04,1.03,1.02,Brighton,Tottenham,0,2,AWAY_TEAM
2021,Crystal Palace vs Manchester City,1.1,1.05,1.01,Crystal Palace,Manchester City,0,0,DRAW
2021,Arsenal vs Leicester,1.01,1.05,1.08,Arsenal,Leicester,2,0,HOME_TEAM
2021,Chelsea vs Newcastle,1.01,1.05,1.08,Chelsea,Newcastle,1,0,HOME_TEAM
2021,Everton vs Wolves,1.02,1.03,1.04,Everton,Wolves,0,1,AWAY_TEAM
2021,Leeds vs Norwich,1.02,1.04,1.05,Leeds,Norwich,2,1,HOME_TEAM
2021,Southampton vs Watford,1.02,1.04,1.05,Southampton,Watford,1,2,AWAY_TEAM
2021,West Ham vs Aston Villa,1.02,1.03,1.03,West Ham,Aston Villa,2,1,HOME_TEAM
2021,Manchester Utd vs Tottenham,1.02,1.04,1.03,Manchester Utd,Tottenham,3,2,HOME_TEAM
2021,Brentford vs Burnley,1.02,1.03,1.04,Brentford,Burnley,2,0,HOME_TEAM
2021,Brighton vs Liverpool,1.07,1.05,1.01,Brighton,Liverpool,0,2,AWAY_TEAM
2021,Leeds vs Aston Villa,1.03,1.04,1.02,Leeds,Aston Villa,0,3,AWAY_TEAM
2021,Norwich vs Chelsea,1.1,1.05,1.01,Norwich,Chelsea,1,3,AWAY_TEAM
2021,Southampton vs Newcastle,1.02,1.04,1.04,Southampton,Newcastle,1,2,AWAY_TEAM
2021,Wolves vs Watford,1.02,1.03,1.04,Wolves,Watford,4,0,HOME_TEAM
2021,Tottenham vs Everton,1.02,1.04,1.05,Tottenham,Everton,5,0,HOME_TEAM
2021,Manchester City vs Manchester Utd,1.01,1.05,1.08,Manchester City,Manchester Utd,4,1,HOME_TEAM
2021,Watford vs Arsenal,1.07,1.04,1.02,Watford,Arsenal,2,3,AWAY_TEAM
2021,Liverpool vs West Ham,1.01,1.07,1.12,Liverpool,West Ham,1,0,HOME_TEAM
2021,Aston Villa vs Southampton,1.02,1.04,1.03,Aston Villa,Southampton,4,0,HOME_TEAM
2021,Burnley vs Chelsea,1.07,1.04,1.02,Burnley,Chelsea,0,4,AWAY_TEAM
2021,Newcastle vs Brighton,1.03,1.03,1.03,Newcastle,Brighton,2,1,HOME_TEAM
2021,Norwich vs Brentford,1.03,1.03,1.02,Norwich,Brentford,1,3,AWAY_TEAM
2021,Wolves vs Crystal Palace,1.02,1.03,1.03,Wolves,Crystal Palace,0,2,AWAY_TEAM
2021,Leicester vs Leeds,1.02,1.04,1.04,Leicester,Leeds,1,0,HOME_TEAM
2021,Burnley vs Leicester,1.03,1.03,1.03,Burnley,Leicester,0,2,AWAY_TEAM
2021,West Ham vs Wolves,1.02,1.03,1.05,West Ham,Wolves,1,0,HOME_TEAM
2021,Everton vs Manchester City,1.13,1.06,1.01,Everton,Manchester City,0,1,AWAY_TEAM
2021,Brighton vs Aston Villa,1.02,1.03,1.04,Brighton,Aston Villa,0,2,AWAY_TEAM
2021,Brentford vs Newcastle,1.02,1.03,1.03,Brentford,Newcastle,0,2,AWAY_TEAM
2021,Crystal Palace vs Burnley,1.02,1.03,1.05,Crystal Palace,Burnley,1,1,DRAW
2021,Manchester Utd vs Watford,1.01,1.05,1.08,Manchester Utd,Watford,0,0,DRAW
2021,Leeds vs Tottenham,1.04,1.04,1.02,Leeds,Tottenham,0,4,AWAY_TEAM
2021,Southampton vs Norwich,1.01,1.05,1.07,Southampton,Norwich,2,0,HOME_TEAM
2021,Arsenal vs Wolves,1.02,1.04,1.06,Arsenal,Wolves,2,1,HOME_TEAM
2021,Liverpool vs Leeds,1.01,1.08,1.15,Liverpool,Leeds,6,0,HOME_TEAM
2021,Burnley vs Tottenham,1.05,1.04,1.02,Burnley,Tottenham,1,0,HOME_TEAM
2021,Watford vs Crystal Palace,1.03,1.03,1.03,Watford,Crystal Palace,1,4,AWAY_TEAM
2021,Wolves vs Leicester,1.02,1.03,1.04,Wolves,Leicester,2,1,HOME_TEAM
2021,Leeds vs Manchester Utd,1.05,1.04,1.02,Leeds,Manchester Utd,2,4,AWAY_TEAM
2021,Manchester City vs Tottenham,1.01,1.06,1.11,Manchester City,Tottenham,2,3,AWAY_TEAM
2021,Arsenal vs Brentford,1.02,1.04,1.07,Arsenal,Brentford,2,1,HOME_TEAM
2021,Aston Villa vs Watford,1.02,1.04,1.06,Aston Villa,Watford,0,1,AWAY_TEAM
2021,Brighton vs Burnley,1.02,1.04,1.06,Brighton,Burnley,0,3,AWAY_TEAM
2021,Crystal Palace vs Chelsea,1.06,1.04,1.02,Crystal Palace,Chelsea,0,1,AWAY_TEAM
2021,Liverpool vs Norwich,1.01,1.09,1.22,Liverpool,Norwich,3,1,HOME_TEAM
2021,Southampton vs Everton,1.02,1.04,1.04,Southampton,Everton,2,0,HOME_TEAM
2021,West Ham vs Newcastle,1.02,1.04,1.05,West Ham,Newcastle,1,1,DRAW
2021,Manchester Utd vs Brighton,1.02,1.04,1.05,Manchester Utd,Brighton,2,0,HOME_TEAM
2021,Leicester vs West Ham,1.03,1.03,1.02,Leicester,West Ham,2,2,DRAW
2021,Burnley vs Liverpool,1.13,1.07,1.01,Burnley,Liverpool,0,1,AWAY_TEAM
2021,Newcastle vs Aston Villa,1.03,1.03,1.03,Newcastle,Aston Villa,1,0,HOME_TEAM
2021,Tottenham vs Wolves,1.02,1.04,1.06,Tottenham,Wolves,0,2,AWAY_TEAM
2021,Norwich vs Manchester City,1.16,1.07,1.01,Norwich,Manchester City,0,4,AWAY_TEAM
2021,Brentford vs Crystal Palace,1.03,1.03,1.03,Brentford,Crystal Palace,0,0,DRAW
2021,Everton vs Leeds,1.02,1.04,1.03,Everton,Leeds,3,0,HOME_TEAM
2021,Watford vs Brighton,1.04,1.03,1.02,Watford,Brighton,0,2,AWAY_TEAM
2021,Manchester Utd vs Southampton,1.02,1.04,1.06,Manchester Utd,Southampton,1,1,DRAW
2021,Liverpool vs Leicester,1.01,1.07,1.13,Liverpool,Leicester,2,0,HOME_TEAM
2021,Wolves vs Arsenal,1.04,1.03,1.02,Wolves,Arsenal,0,1,AWAY_TEAM
2021,Aston Villa vs Leeds,1.02,1.04,1.04,Aston Villa,Leeds,3,3,DRAW
2021,Manchester City vs Brentford,1.01,1.11,1.32,Manchester City,Brentford,2,0,HOME_TEAM
2021,Norwich vs Crystal Palace,1.04,1.03,1.02,Norwich,Crystal Palace,1,1,DRAW
2021,Tottenham vs Southampton,1.02,1.04,1.06,Tottenham,Southampton,2,3,AWAY_TEAM
2021,Burnley vs Manchester Utd,1.06,1.04,1.02,Burnley,Manchester Utd,1,1,DRAW
2021,Newcastle vs Everton,1.03,1.03,1.03,Newcastle,Everton,3,1,HOME_TEAM
2021,West Ham vs Watford,1.02,1.04,1.06,West Ham,Watford,1,0,HOME_TEAM
